0,0,0,0,32,62,1,3,0,2
14,3,1,0,0,0,0,0,46,36
2,5,0,3,0,0,59,23,7,1
0,0,1,0,0,41,5,8,30,15
62,24,13,0,0,0,0,0,1,0
2,0,0,0,0,64,31,2,1,0
0,0,0,69,8,4,4,2,4,9
0,0,0,79,21,0,0,0,0,0
4,3,4,0,0,0,66,12,9,2
0,1,1,0,0,0,0,0,83,15
16,46,33,3,1,0,0,0,0,1
0,0,0,0,95,0,5,0,0,0
0,0,0,47,33,15,4,0,0,1
0,0,0,0,7,43,36,9,3,2
0,0,0,0,0,0,9,91,0,0
83,10,4,3,0,0,0,0,0,0
0,0,37,8,39,16,0,0,0,0
0,0,21,16,37,9,3,10,2,2
7,4,0,1,0,0,2,25,46,15
1,0,0,2,79,6,3,3,2,4
2,0,0,0,0,0,13,73,0,12
0,0,0,98,0,0,0,1,0,1
0,68,8,0,18,6,0,0,0,0
0,52,8,17,18,3,0,0,0,2
0,0,0,21,71,0,2,3,1,2
33,27,12,22,4,0,2,0,0,0
0,6,4,0,1,0,22,58,7,2
1,0,0,0,70,22,2,1,4,0
64,30,5,1,0,0,0,0,0,0
3,15,5,1,1,3,0,16,51,5
0,0,0,69,7,17,7,0,0,0
3,1,1,1,1,1,0,50,19,23
1,2,1,1,0,0,0,31,64,0
0,95,4,0,0,0,1,0,0,0
0,0,15,26,47,10,1,0,1,0
0,0,0,0,0,48,22,30,0,0
0,0,0,0,73,13,2,6,1,5
2,0,0,0,0,0,86,5,5,2
14,9,3,3,4,1,7,3,0,56
0,0,45,42,2,3,7,1,0,0
41,17,23,11,5,1,0,1,1,0
10,24,51,9,2,2,2,0,0,0
0,27,18,2,50,1,0,1,1,0
0,0,69,18,1,5,1,5,0,1
93,6,0,0,0,0,0,1,0,0
2,0,1,1,78,12,0,2,2,2
0,0,0,0,0,0,58,41,0,1
0,0,70,24,1,1,0,4,0,0
24,16,5,0,1,0,0,0,0,54
64,6,0,0,0,0,0,0,0,30
5,12,45,2,0,0,0,0,0,36
4,0,0,0,0,0,0,0,31,65
0,7,16,38,26,1,0,10,2,0
0,0,0,0,0,69,30,1,0,0
58,9,32,0,0,1,0,0,0,0
0,1,0,0,0,0,0,53,42,4
2,2,8,0,0,0,0,9,23,56
67,2,30,1,0,0,0,0,0,0
5,1,1,6,3,2,1,3,0,78
26,5,13,6,2,2,3,0,0,43
0,0,4,0,0,4,77,13,2,0
4,7,0,0,0,0,0,0,20,69
1,0,0,40,12,28,4,5,6,4
9,10,0,0,0,0,63,7,10,1
0,1,0,0,0,78,16,2,1,2
4,3,1,0,0,0,0,0,83,9
0,0,0,0,17,80,3,0,0,0
0,0,0,91,9,0,0,0,0,0
2,1,0,0,0,0,0,0,62,35
0,94,5,0,1,0,0,0,0,0
27,0,10,15,0,1,0,0,6,41
0,0,0,0,41,1,47,11,0,0
0,1,0,0,0,0,0,91,6,2
0,0,0,0,74,18,8,0,0,0
6,16,16,22,1,1,1,12,20,5
58,30,4,3,4,0,1,0,0,0
9,1,5,0,2,0,0,0,77,6
20,49,1,0,2,4,1,0,0,23
0,0,0,34,65,1,0,0,0,0
0,6,4,2,0,3,0,0,50,35
0,0,0,0,69,26,1,0,2,2
5,2,2,0,0,0,11,61,2,17
19,66,7,2,0,0,2,1,0,3
1,0,0,0,61,0,28,2,3,5
0,30,36,8,20,4,1,1,0,0
10,0,0,0,0,1,0,0,5,84
73,25,1,0,1,0,0,0,0,0
3,18,8,1,0,0,0,0,0,70
0,33,63,2,2,0,0,0,0,0
0,0,0,5,74,13,8,0,0,0
0,0,0,0,0,0,0,18,77,5
0,1,0,0,0,0,67,7,20,5
1,1,0,0,0,73,2,14,9,0
4,23,2,4,0,0,0,0,62,5
1,0,0,0,76,5,7,3,8,0
9,0,0,0,0,0,0,7,37,47
0,0,59,20,9,8,4,0,0,0
9,7,10,0,0,0,0,0,56,18
27,22,2,6,0,0,0,0,0,43
2,1,0,0,0,0,0,27,48,22
0,0,0,1,0,0,0,85,14,0
0,0,0,0,87,11,0,2,0,0
0,3,2,0,0,0,8,67,2,18
0,0,64,31,5,0,0,0,0,0
5,0,1,0,0,0,0,0,73,21
0,5,2,2,0,1,0,0,0,90
1,2,1,1,34,33,14,9,5,0
0,0,0,31,69,0,0,0,0,0
64,30,1,0,1,0,0,0,0,4
0,0,45,31,10,8,4,1,1,0
0,1,4,78,13,1,1,1,0,1
5,43,0,0,1,0,20,22,2,7
0,0,1,51,38,8,1,0,0,1
0,0,0,31,38,4,23,4,0,0
0,21,29,2,0,3,0,0,0,45
0,0,75,11,7,5,2,0,0,0
0,4,1,58,10,5,14,4,0,4
0,2,0,0,38,11,38,11,0,0
1,0,0,0,0,0,16,67,11,5
1,2,0,0,0,0,73,20,4,0
0,1,0,25,44,4,13,3,5,5
85,6,5,1,0,1,2,0,0,0
6,0,1,0,0,0,36,14,15,28
2,24,4,3,0,0,1,0,2,64
0,0,0,0,0,82,14,1,0,3
23,20,32,7,0,11,3,2,2,0
0,0,0,0,0,0,0,100,0,0
0,0,0,0,0,51,43,0,4,2
2,5,1,2,0,0,0,1,54,35
0,0,0,68,10,17,4,1,0,0
11,0,0,0,0,0,0,0,86,3
1,0,0,0,0,0,0,21,20,58
0,0,6,28,3,62,1,0,0,0
2,0,0,0,0,0,65,12,17,4
0,0,0,1,2,0,34,25,10,28
0,0,1,1,0,0,0,12,80,6
0,0,0,0,90,4,4,0,1,1
35,5,5,0,0,0,0,4,2,49
24,6,0,0,1,0,0,0,0,69
2,0,18,39,33,3,5,0,0,0
0,96,0,0,0,4,0,0,0,0
1,1,0,0,0,56,13,19,3,7
50,24,15,1,6,4,0,0,0,0
20,3,16,0,0,1,0,0,0,60
82,6,1,1,0,0,0,0,0,10
0,73,27,0,0,0,0,0,0,0
8,4,0,0,0,0,0,42,27,19
0,2,2,0,11,27,1,37,12,8
5,4,0,0,1,0,0,0,7,83
0,0,0,0,37,59,0,4,0,0
0,0,53,25,20,1,0,0,1,0
1,0,17,43,26,5,8,0,0,0
15,42,17,5,8,0,0,0,0,13
0,0,29,29,10,20,2,8,2,0
35,2,0,0,1,0,0,0,6,56
0,0,0,0,0,2,7,75,14,2
0,0,0,0,0,22,66,6,6,0
0,0,84,11,1,4,0,0,0,0
0,0,0,37,41,9,9,3,0,1
19,65,3,3,1,1,1,0,0,7
1,0,0,0,32,53,9,5,0,0
0,0,82,17,0,0,0,1,0,0
84,9,5,2,0,0,0,0,0,0
0,0,72,16,8,2,2,0,0,0
47,6,17,26,0,3,0,0,1,0
5,1,1,0,0,0,0,62,0,31
0,0,0,16,84,0,0,0,0,0
0,0,0,0,0,35,58,5,1,1
60,6,10,15,5,0,4,0,0,0
2,0,0,0,0,0,0,0,90,8
0,0,85,13,1,1,0,0,0,0
0,81,11,0,6,2,0,0,0,0
0,0,0,0,0,63,22,7,8,0
72,27,1,0,0,0,0,0,0,0
53,18,9,6,1,9,0,4,0,0
0,0,86,1,13,0,0,0,0,0
0,0,19,63,18,0,0,0,0,0
0,0,0,0,84,10,3,3,0,0
0,0,84,0,1,1,1,4,2,7
6,26,7,0,0,1,0,1,0,59
72,21,4,2,0,0,1,0,0,0
0,0,37,20,19,8,12,4,0,0
0,17,14,24,20,8,17,0,0,0
0,0,0,0,1,0,0,0,81,18
0,75,2,2,4,17,0,0,0,0
0,0,0,0,0,84,9,0,7,0
5,6,2,0,0,0,0,26,43,18
0,0,0,0,0,0,0,0,96,4
0,0,52,1,4,36,4,3,0,0
0,0,0,0,2,53,40,4,1,0
0,0,0,0,0,80,20,0,0,0
52,0,1,0,0,0,0,0,37,10
54,16,20,7,0,2,0,1,0,0
4,59,0,0,2,1,0,0,0,34
0,0,0,0,0,0,0,99,0,1
0,1,43,9,6,11,11,4,8,7
42,27,27,0,4,0,0,0,0,0
0,1,0,0,0,0,0,96,0,3
15,1,0,2,1,0,0,47,18,16
49,40,8,1,1,0,1,0,0,0
1,0,0,0,0,7,43,36,6,7
0,2,0,1,0,0,10,67,15,5
0,0,18,82,0,0,0,0,0,0
47,47,0,5,0,1,0,0,0,0
0,12,78,5,1,2,1,0,1,0
28,3,2,4,0,2,0,1,56,4
0,0,0,0,0,78,7,15,0,0
4,20,5,0,0,1,0,2,64,4
0,67,9,0,9,0,7,0,6,2
0,0,84,9,0,3,0,2,2,0
7,2,6,0,0,2,0,0,81,2
0,0,0,0,0,0,34,66,0,0
0,0,0,1,0,0,2,30,25,42
0,5,57,13,11,6,1,0,5,2
2,0,0,0,0,0,0,88,8,2
0,10,38,4,30,5,9,3,1,0
0,0,0,0,39,36,15,9,1,0
0,0,16,11,69,2,1,1,0,0
0,1,0,46,5,43,0,1,4,0
0,0,11,52,22,0,9,5,1,0
1,0,0,0,7,90,1,0,1,0
0,2,52,6,14,6,6,12,2,0
54,35,0,0,0,0,0,0,0,11
0,0,0,51,47,1,1,0,0,0
15,11,11,9,5,10,0,0,0,39
62,25,8,5,0,0,0,0,0,0
0,2,0,81,1,7,4,3,1,1
0,98,1,0,0,0,1,0,0,0
0,0,0,0,0,0,99,0,0,1
0,93,6,0,0,1,0,0,0,0
0,0,0,0,34,48,4,1,0,13
0,67,28,1,2,2,0,0,0,0
0,0,69,16,13,2,0,0,0,0
32,34,14,1,0,0,0,0,10,9
3,16,3,0,0,0,25,14,30,9
0,0,45,45,4,5,1,0,0,0
0,0,71,26,3,0,0,0,0,0
0,0,0,0,53,27,18,2,0,0
0,0,0,0,0,0,5,84,10,1
9,5,0,0,0,0,0,0,0,86
0,0,0,71,27,1,1,0,0,0
1,0,0,0,12,50,30,6,1,0
1,0,0,44,3,3,34,8,5,2
57,17,3,2,14,4,0,3,0,0
0,0,0,0,27,67,2,1,2,1
0,0,82,18,0,0,0,0,0,0
52,27,0,2,0,0,0,0,1,18
62,2,0,1,0,0,0,22,2,11
40,3,9,17,21,1,8,0,1,0
13,19,19,3,0,0,0,0,0,46
4,1,0,0,0,0,0,52,22,21
0,89,0,6,1,0,3,1,0,0
0,0,17,57,19,3,2,2,0,0
1,2,0,0,0,0,0,0,85,12
73,22,4,1,0,0,0,0,0,0
4,34,11,0,4,0,0,0,40,7
5,0,0,21,13,36,4,19,1,1
0,1,0,0,0,0,0,0,99,0
13,18,1,2,1,0,18,24,23,0
0,37,31,1,14,4,0,8,2,3
6,0,0,0,0,0,0,0,16,78
0,0,0,0,0,91,7,1,0,1
19,75,5,0,1,0,0,0,0,0
0,1,0,17,24,54,0,4,0,0
0,2,0,58,18,3,7,8,2,2
0,58,34,2,1,5,0,0,0,0
38,45,7,0,0,1,0,0,0,9
0,0,0,92,0,1,3,3,1,0
0,0,0,0,0,45,37,5,13,0
4,0,0,0,0,0,0,51,27,18
46,25,1,0,0,0,0,0,0,28
0,84,0,11,4,1,0,0,0,0
0,0,0,0,0,0,0,92,4,4
23,13,14,4,0,0,0,0,46,0
0,76,7,9,3,2,2,1,0,0
0,0,0,0,33,12,42,1,11,1
72,28,0,0,0,0,0,0,0,0
23,0,7,1,0,0,0,0,36,33
5,58,4,5,4,2,1,0,1,20
5,2,0,0,0,0,8,31,9,45
58,3,9,10,14,3,0,0,3,0
0,0,42,44,6,8,0,0,0,0
0,0,0,0,0,0,74,16,0,10
0,0,80,7,9,4,0,0,0,0
0,0,0,0,0,0,98,2,0,0
0,0,63,18,7,3,4,1,4,0
0,78,12,5,5,0,0,0,0,0
27,6,0,1,2,0,1,0,25,38
0,0,0,0,0,6,11,53,7,23
0,92,4,3,1,0,0,0,0,0
45,18,14,23,0,0,0,0,0,0
1,49,0,9,2,0,0,0,0,39
3,1,54,5,2,0,0,0,0,35
10,2,0,4,0,3,0,19,1,61
15,4,6,1,1,0,0,29,28,16
0,0,0,38,58,1,0,0,3,0
3,1,0,0,0,0,0,29,66,1
8,27,6,53,2,2,1,0,0,1
2,0,3,1,0,0,0,0,0,94
0,0,0,0,0,0,0,95,3,2
0,0,0,90,0,8,2,0,0,0
2,1,1,0,0,0,0,90,3,3
32,17,17,0,0,0,0,0,26,8
75,5,15,0,1,3,0,0,1,0
0,64,24,1,7,0,0,1,1,2
0,0,0,25,55,14,5,1,0,0
0,1,0,46,34,12,1,4,1,1
1,0,0,0,59,28,9,2,1,0
2,4,2,1,0,0,0,0,0,91
12,23,37,13,9,0,0,0,0,6
16,0,0,0,0,0,0,0,52,32
1,0,0,1,0,52,22,24,0,0
31,9,5,0,0,0,0,0,4,51
0,85,3,4,3,4,0,0,0,1
27,5,58,2,1,3,0,0,0,4
52,0,1,0,0,0,0,0,32,15
0,60,17,7,13,2,0,1,0,0
0,0,0,0,52,35,6,5,2,0
1,0,0,0,0,0,79,3,3,14
0,0,0,0,0,71,2,27,0,0
2,0,0,0,0,91,2,1,4,0
0,0,20,46,18,15,1,0,0,0
35,6,19,13,2,0,0,0,20,5
0,0,1,0,0,0,0,0,0,99
0,83,5,7,5,0,0,0,0,0
0,0,0,0,0,0,0,84,9,7
0,0,0,7,58,5,30,0,0,0
0,0,0,0,45,46,9,0,0,0
0,0,0,0,0,0,91,1,5,3
32,0,1,2,1,0,0,0,0,64
2,1,0,0,0,75,2,17,0,3
0,0,0,86,10,3,0,1,0,0
0,1,1,3,0,0,0,0,84,11
21,0,0,1,0,0,0,0,21,57
0,0,0,61,35,1,1,2,0,0
40,17,28,4,11,0,0,0,0,0
34,15,0,2,0,0,0,0,0,49
5,8,1,6,2,0,0,14,36,28
0,0,2,0,0,0,0,98,0,0
8,27,58,5,1,0,0,1,0,0
21,58,0,8,6,2,2,1,2,0
0,50,18,2,29,1,0,0,0,0
9,26,5,4,0,0,0,0,46,10
0,0,0,0,0,77,5,6,12,0
1,0,0,47,20,8,17,7,0,0
0,0,0,0,0,0,86,14,0,0
0,0,0,0,0,0,0,95,0,5
0,0,98,1,1,0,0,0,0,0
20,1,74,2,1,0,2,0,0,0
0,0,1,17,39,26,9,7,0,1
0,9,52,20,12,5,2,0,0,0
52,32,2,0,1,0,0,0,0,13
6,2,9,47,20,2,1,0,0,13
0,0,0,13,61,6,11,4,5,0
0,98,2,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,86
1,1,0,0,0,77,9,2,9,1
83,16,1,0,0,0,0,0,0,0
0,0,0,0,0,99,0,0,0,1
1,1,0,0,0,0,95,0,0,3
61,5,29,5,0,0,0,0,0,0
76,8,9,0,2,5,0,0,0,0
57,2,36,1,4,0,0,0,0,0
3,0,0,0,0,60,14,8,5,10
0,35,27,11,14,12,0,1,0,0
0,0,0,99,0,0,1,0,0,0
63,0,3,1,3,0,0,0,0,30
0,0,0,0,60,37,2,1,0,0
28,6,0,4,1,1,0,0,57,3
6,71,16,3,3,0,0,1,0,0
0,0,67,25,4,1,1,2,0,0
1,3,6,0,0,0,0,38,28,24
0,0,0,0,87,11,0,2,0,0
0,0,0,0,0,0,0,83,12,5
59,0,0,0,0,0,0,0,0,41
1,0,0,0,0,0,96,1,2,0
0,1,0,91,2,5,0,0,0,1
97,2,0,1,0,0,0,0,0,0
39,33,18,1,0,0,0,0,0,9
29,2,0,0,0,0,0,0,0,69
0,0,36,38,7,12,0,7,0,0
10,24,6,2,0,0,0,0,5,53
5,1,1,0,0,0,0,0,92,1
0,0,0,30,64,3,2,1,0,0
1,0,0,0,5,82,10,0,2,0
2,2,0,0,0,0,84,7,4,1
0,0,76,16,8,0,0,0,0,0
0,0,0,17,74,6,3,0,0,0
91,4,5,0,0,0,0,0,0,0
1,4,0,0,0,0,35,44,15,1
53,28,9,5,3,2,0,0,0,0
2,51,18,6,4,0,14,2,3,0
0,2,0,4,0,0,64,21,5,4
4,6,3,3,0,0,0,69,13,2
